session_id,user_id,started_at,ended_at,duration_seconds,device_type,entry_page,campaign
sess_4829,user_823,2024-06-05T00:56:19,2024-06-05T01:52:04,3345,mobile,list,fb_ads
sess_4830,user_522,2024-02-16T21:27:48,2024-02-16T22:52:15,5067,mobile,list/main,email
sess_4831,user_456,2024-03-07T11:47:02,2024-03-07T13:52:44,7542,mobile,blog/explore,
sess_4832,user_941,2025-03-12T09:40:49,2025-03-12T10:50:43,4194,mobile,tags,organic
sess_4833,user_650,2025-04-04T16:00:37,2025-04-04T16:45:11,2674,mobile,list,organic
sess_4834,user_840,2025-03-22T01:47:11,2025-03-22T02:18:38,1887,mobile,tag/list/category,email
sess_4835,user_693,2024-10-26T02:50:42,2024-10-26T03:26:10,2128,mobile,app/tag/wp-content,organic
sess_4836,user_180,2024-03-29T02:24:29,2024-03-29T03:19:58,3329,desktop,search/category,google
sess_4837,user_542,2025-08-10T11:17:45,2025-08-10T13:46:17,8912,mobile,explore,google
sess_4838,user_230,2024-02-18T22:22:09,2024-02-18T23:35:26,4397,mobile,tag/main/list,
sess_4839,user_980,2025-07-28T15:20:44,2025-07-28T18:06:54,9970,desktop,posts/tag,google
sess_4840,user_738,2025-04-02T00:24:46,2025-04-02T03:11:43,10017,desktop,wp-content/main,
sess_4841,user_546,2024-10-19T15:28:00,2024-10-19T16:17:17,2957,mobile,tag,organic
sess_4842,user_596,2024-03-01T20:31:50,2024-03-01T21:05:19,2009,mobile,search/blog,google
sess_4843,user_457,2024-08-11T15:02:30,2024-08-11T15:15:47,797,desktop,explore/categories,organic
sess_4844,user_711,2024-02-24T16:29:27,2024-02-24T18:29:15,7188,mobile,tags,fb_ads
sess_4845,user_508,2024-08-17T00:25:35,2024-08-17T01:31:01,3926,desktop,explore/tag/wp-content,google
sess_4846,user_859,2024-08-15T08:30:48,2024-08-15T09:42:05,4277,mobile,tag/tags,fb_ads
sess_4847,user_604,2025-02-27T21:55:20,2025-02-27T23:22:24,5224,tablet,blog,
sess_4848,user_479,2025-05-30T01:06:19,2025-05-30T01:07:26,67,desktop,blog/tag,organic
sess_4849,user_266,2025-03-08T18:52:39,2025-03-08T20:13:28,4849,mobile,explore,google
sess_4850,user_433,2025-04-11T04:57:15,2025-04-11T05:31:33,2058,tablet,search/search,google
sess_4851,user_787,2024-08-02T14:12:31,2024-08-02T15:55:45,6194,mobile,explore/category/app,email
sess_4852,user_273,2025-02-12T07:18:42,2025-02-12T08:51:25,5563,mobile,category/app/blog,email
sess_4853,user_452,2025-09-22T02:00:44,2025-09-22T02:56:27,3343,mobile,category,fb_ads
sess_4854,user_43,2024-05-16T21:53:45,2024-05-17T00:04:32,7847,desktop,category,fb_ads
sess_4855,user_124,2025-03-16T02:36:34,2025-03-16T03:15:47,2353,desktop,main/tags/explore,organic
sess_4856,user_46,2025-06-15T20:14:26,2025-06-15T20:33:45,1159,mobile,tag/tags,organic
sess_4857,user_10,2025-01-11T01:54:53,2025-01-11T03:34:07,5954,mobile,app/list/tags,
sess_4858,user_611,2024-07-13T13:55:42,2024-07-13T14:20:59,1517,mobile,explore,organic
sess_4859,user_460,2025-02-13T09:53:17,2025-02-13T12:10:09,8212,mobile,list/main/tags,google
sess_4860,user_66,2025-03-19T19:04:16,2025-03-19T19:18:35,859,mobile,search,google
sess_4861,user_127,2024-07-22T23:45:23,2024-07-23T00:21:40,2177,desktop,category/wp-content/posts,fb_ads
sess_4862,user_21,2024-08-31T10:51:27,2024-08-31T11:08:10,1003,mobile,tags/app,
sess_4863,user_276,2024-09-24T14:36:22,2024-09-24T17:19:05,9763,mobile,posts/posts,organic
sess_4864,user_215,2025-07-19T03:17:16,2025-07-19T04:24:57,4061,mobile,wp-content/categories,fb_ads
sess_4865,user_101,2025-09-08T17:06:20,2025-09-08T17:20:13,833,mobile,tags,fb_ads
sess_4866,user_752,2024-11-22T13:36:15,2024-11-22T15:08:59,5564,mobile,list/app/search,email
sess_4867,user_132,2024-06-21T02:51:17,2024-06-21T04:06:14,4497,mobile,explore,email
sess_4868,user_829,2024-06-05T18:35:16,2024-06-05T18:41:40,384,mobile,posts,
sess_4869,user_626,2025-05-08T10:14:10,2025-05-08T10:52:54,2324,mobile,explore,fb_ads
sess_4870,user_402,2024-03-19T17:57:49,2024-03-19T19:05:31,4062,mobile,app/tag/category,fb_ads
sess_4871,user_477,2025-05-19T02:34:16,2025-05-19T03:13:10,2334,desktop,explore/tag/wp-content,email
sess_4872,user_153,2024-08-13T05:26:23,2024-08-13T06:50:20,5037,mobile,category/blog/categories,
sess_4873,user_609,2025-05-13T14:58:55,2025-05-13T17:41:30,9755,tablet,search/categories/list,organic
sess_4874,user_177,2024-04-03T15:29:21,2024-04-03T15:34:32,311,desktop,list,google
sess_4875,user_801,2024-01-24T13:43:54,2024-01-24T15:46:08,7334,desktop,search/list,
sess_4876,user_834,2024-03-14T05:33:31,2024-03-14T05:50:29,1018,mobile,list/blog,fb_ads
sess_4877,user_380,2025-05-05T14:58:51,2025-05-05T17:50:33,10302,tablet,posts/categories,
sess_4878,user_307,2024-09-22T21:04:06,2024-09-22T23:19:45,8139,desktop,tag/explore,fb_ads
sess_4879,user_724,2025-04-01T10:49:35,2025-04-01T11:47:57,3502,mobile,app,
sess_4880,user_913,2025-08-24T16:15:31,2025-08-24T16:45:54,1823,tablet,app/categories/wp-content,fb_ads
sess_4881,user_737,2025-03-13T16:35:03,2025-03-13T18:05:32,5429,mobile,blog/main,
sess_4882,user_95,2025-04-14T06:06:14,2025-04-14T06:36:54,1840,mobile,tag/wp-content,email
sess_4883,user_473,2025-08-23T07:54:02,2025-08-23T08:00:44,402,mobile,app,email
sess_4884,user_651,2024-05-13T00:56:53,2024-05-13T03:43:44,10011,tablet,list/list,organic
sess_4885,user_790,2025-02-13T13:25:26,2025-02-13T15:48:34,8588,mobile,list,google
sess_4886,user_270,2025-09-27T09:02:03,2025-09-27T09:35:00,1977,mobile,tag/wp-content/category,fb_ads
sess_4887,user_697,2025-01-04T20:46:15,2025-01-04T21:55:11,4136,mobile,wp-content/main,fb_ads
sess_4888,user_241,2025-06-07T16:43:43,2025-06-07T17:11:47,1684,mobile,app/tags,
sess_4889,user_505,2024-01-11T00:23:20,2024-01-11T00:42:20,1140,desktop,main/main,organic
sess_4890,user_704,2024-05-09T18:33:00,2024-05-09T19:18:57,2757,mobile,posts/posts,organic
sess_4891,user_560,2024-08-17T17:34:23,2024-08-17T17:44:35,612,mobile,app/search/categories,organic
sess_4892,user_992,2024-09-26T20:38:44,2024-09-26T22:43:50,7506,desktop,wp-content/tag,google
sess_4893,user_667,2025-03-29T08:10:32,2025-03-29T08:42:09,1897,mobile,categories,google
sess_4894,user_624,2024-01-10T08:03:59,2024-01-10T10:31:23,8844,desktop,posts/search,email
sess_4895,user_399,2025-05-30T16:03:33,2025-05-30T18:56:48,10395,desktop,main,email
sess_4896,user_883,2025-01-22T10:30:08,2025-01-22T11:10:49,2441,desktop,explore/app/posts,fb_ads
sess_4897,user_464,2024-07-02T22:07:37,2024-07-02T22:52:45,2708,mobile,list/categories/category,fb_ads
sess_4898,user_574,2024-08-03T23:43:20,2024-08-04T02:07:18,8638,mobile,blog,google
sess_4899,user_295,2025-02-01T00:10:25,2025-02-01T01:07:26,3421,desktop,search/tags,fb_ads
sess_4900,user_816,2025-02-03T06:15:56,2025-02-03T07:06:52,3056,mobile,list/posts,fb_ads
sess_4901,user_827,2024-11-18T16:20:52,2024-11-18T17:02:54,2522,mobile,tag/posts,email
sess_4902,user_557,2024-12-14T10:13:53,2024-12-14T10:45:24,1891,desktop,main/tags,email
sess_4903,user_215,2024-08-17T14:33:50,2024-08-17T17:22:47,10137,mobile,wp-content/search,email
sess_4904,user_438,2024-12-20T05:09:29,2024-12-20T07:50:27,9658,desktop,app/posts/categories,email
sess_4905,user_436,2024-07-23T01:55:13,2024-07-23T03:56:44,7291,mobile,app,organic
sess_4906,user_924,2025-07-09T11:34:23,2025-07-09T14:19:07,9884,mobile,posts/categories,
sess_4907,user_39,2024-11-01T14:21:49,2024-11-01T17:02:25,9636,mobile,posts/list/search,fb_ads
sess_4908,user_536,2024-09-06T12:36:06,2024-09-06T14:10:22,5656,mobile,category,
sess_4909,user_353,2025-03-10T01:35:06,2025-03-10T02:10:02,2096,desktop,wp-content/app/list,organic
sess_4910,user_192,2024-11-05T23:50:40,2024-11-06T02:21:52,9072,mobile,categories/categories,email
sess_4911,user_140,2025-06-27T12:35:30,2025-06-27T13:43:52,4102,mobile,app/app,organic
sess_4912,user_863,2025-09-27T07:54:11,2025-09-27T10:27:36,9205,tablet,main/blog,fb_ads
sess_4913,user_583,2025-02-17T09:46:07,2025-02-17T12:31:29,9922,mobile,app,
sess_4914,user_693,2024-03-20T17:24:24,2024-03-20T19:27:41,7397,mobile,categories,
sess_4915,user_71,2025-07-06T15:01:19,2025-07-06T15:26:52,1533,desktop,search,fb_ads
sess_4916,user_134,2024-09-02T00:44:54,2024-09-02T01:21:28,2194,mobile,tags,organic
sess_4917,user_72,2024-08-06T06:00:26,2024-08-06T07:46:09,6343,tablet,category/category/blog,email
sess_4918,user_130,2025-05-14T06:00:29,2025-05-14T06:47:10,2801,desktop,category/search/wp-content,fb_ads
sess_4919,user_148,2025-07-19T14:40:03,2025-07-19T15:11:30,1887,mobile,explore/tag,email
sess_4920,user_953,2025-06-06T15:09:07,2025-06-06T16:19:16,4209,mobile,tag,fb_ads
sess_4921,user_939,2025-06-16T10:27:19,2025-06-16T12:53:47,8788,desktop,list,fb_ads
sess_4922,user_157,2024-10-17T17:19:25,2024-10-17T20:04:54,9929,desktop,search/wp-content,organic
sess_4923,user_635,2024-09-20T04:17:13,2024-09-20T04:45:57,1724,mobile,tag/category,fb_ads
sess_4924,user_799,2024-11-03T10:37:34,2024-11-03T13:29:44,10330,mobile,explore/search/categories,fb_ads
sess_4925,user_324,2024-02-10T18:32:13,2024-02-10T19:57:28,5115,mobile,posts,organic
sess_4926,user_777,2025-07-03T11:23:48,2025-07-03T11:52:38,1730,mobile,posts/tag/posts,email
sess_4927,user_234,2024-05-31T20:04:19,2024-05-31T22:23:07,8328,mobile,search/main,google
sess_4928,user_774,2025-02-21T19:42:11,2025-02-21T20:18:38,2187,mobile,tags/wp-content/category,google
sess_4929,user_38,2024-04-25T23:32:25,2024-04-25T23:46:02,817,mobile,list/blog,google
sess_4930,user_737,2025-06-05T07:19:34,2025-06-05T07:29:37,603,desktop,explore,email
sess_4931,user_375,2025-02-16T05:46:03,2025-02-16T08:41:42,10539,mobile,category/tag,fb_ads
sess_4932,user_168,2024-09-22T00:25:30,2024-09-22T01:45:56,4826,desktop,wp-content/wp-content/explore,organic
sess_4933,user_699,2024-09-12T18:15:06,2024-09-12T18:31:12,966,mobile,category,fb_ads
sess_4934,user_685,2024-08-21T23:48:23,2024-08-22T02:21:15,9172,desktop,categories,
sess_4935,user_365,2025-05-06T08:22:08,2025-05-06T09:49:17,5229,desktop,posts/main/wp-content,organic
sess_4936,user_186,2024-04-24T10:43:09,2024-04-24T13:27:21,9852,mobile,main/list/tags,email
sess_4937,user_793,2024-01-31T18:21:04,2024-01-31T20:02:47,6103,mobile,app/search,google
sess_4938,user_313,2024-09-01T01:49:17,2024-09-01T03:30:53,6096,mobile,category/posts,fb_ads
sess_4939,user_101,2025-02-14T09:48:48,2025-02-14T11:17:22,5314,mobile,list/explore,fb_ads
sess_4940,user_464,2024-11-15T04:33:31,2024-11-15T05:32:28,3537,mobile,tag,organic
sess_4941,user_126,2024-10-11T16:57:29,2024-10-11T18:21:54,5065,mobile,blog,fb_ads
sess_4942,user_586,2024-07-26T21:05:07,2024-07-26T22:14:09,4142,mobile,search/app/explore,fb_ads
sess_4943,user_945,2024-02-03T02:41:45,2024-02-03T03:01:13,1168,desktop,posts,email
sess_4944,user_841,2025-02-08T16:21:15,2025-02-08T16:52:51,1896,mobile,app/explore/tags,google
sess_4945,user_646,2025-08-26T17:29:07,2025-08-26T17:45:23,976,mobile,categories/tag,organic
sess_4946,user_901,2025-02-09T03:20:56,2025-02-09T05:07:19,6383,desktop,app,
sess_4947,user_544,2025-08-28T20:44:34,2025-08-28T21:28:57,2663,tablet,explore/tag/category,google
sess_4948,user_815,2024-10-06T05:04:41,2024-10-06T06:25:33,4852,mobile,search/wp-content/category,google
sess_4949,user_198,2024-09-06T20:04:55,2024-09-06T20:25:01,1206,mobile,wp-content,
sess_4950,user_985,2024-08-03T22:38:51,2024-08-03T23:09:57,1866,mobile,search/tags/main,
sess_4951,user_884,2024-05-07T09:48:44,2024-05-07T12:00:22,7898,mobile,category/wp-content,
sess_4952,user_743,2024-10-29T21:47:35,2024-10-29T23:38:59,6684,tablet,category/posts,
sess_4953,user_60,2024-03-12T15:38:07,2024-03-12T17:53:30,8123,mobile,blog/list/posts,organic
sess_4954,user_907,2024-02-06T13:08:45,2024-02-06T15:07:26,7121,desktop,main,google
sess_4955,user_785,2025-09-18T19:37:59,2025-09-18T20:52:43,4484,mobile,posts/tag/app,fb_ads
sess_4956,user_903,2024-01-24T23:15:45,2024-01-24T23:59:21,2616,mobile,category/tags,google
sess_4957,user_876,2025-06-21T05:11:01,2025-06-21T07:35:05,8644,mobile,list,
sess_4958,user_299,2024-07-12T09:26:28,2024-07-12T11:01:40,5712,desktop,tag/app,google
sess_4959,user_967,2025-08-10T18:48:59,2025-08-10T20:22:45,5626,mobile,app,
sess_4960,user_598,2025-09-05T12:39:33,2025-09-05T13:11:44,1931,mobile,categories,
sess_4961,user_215,2024-04-06T12:07:49,2024-04-06T13:20:47,4378,mobile,list/app,organic
sess_4962,user_703,2024-05-10T09:41:54,2024-05-10T11:38:18,6984,desktop,category/main/posts,organic
sess_4963,user_634,2025-07-19T02:20:30,2025-07-19T05:09:46,10156,mobile,category/tags/blog,organic
sess_4964,user_469,2025-08-16T02:16:19,2025-08-16T02:22:09,350,mobile,categories/app,fb_ads
sess_4965,user_942,2024-12-06T08:02:33,2024-12-06T08:52:15,2982,mobile,explore/search/list,organic
sess_4966,user_281,2024-06-29T06:37:07,2024-06-29T06:56:46,1179,mobile,tag/tags,organic
sess_4967,user_551,2024-04-11T08:04:35,2024-04-11T09:38:49,5654,mobile,list/tags/app,
sess_4968,user_16,2025-09-14T20:21:50,2025-09-14T20:34:58,788,desktop,tags,google
sess_4969,user_352,2024-06-23T18:47:13,2024-06-23T20:42:53,6940,desktop,tags/blog,organic
sess_4970,user_796,2024-10-17T17:19:19,2024-10-17T18:00:23,2464,desktop,explore/blog,google
sess_4971,user_524,2025-08-03T15:09:14,2025-08-03T17:35:24,8770,mobile,list/main/blog,organic
sess_4972,user_547,2025-04-29T22:07:56,2025-04-30T00:24:42,8206,mobile,wp-content/main,
sess_4973,user_895,2025-07-18T02:20:04,2025-07-18T02:42:56,1372,mobile,explore/app,
sess_4974,user_588,2024-11-23T18:34:05,2024-11-23T21:10:59,9414,mobile,posts/list/app,email
sess_4975,user_993,2025-03-31T05:21:52,2025-03-31T07:54:01,9129,mobile,posts,fb_ads
sess_4976,user_988,2024-11-02T02:21:15,2024-11-02T03:00:32,2357,tablet,category/category,email
sess_4977,user_260,2024-07-13T13:33:20,2024-07-13T13:49:00,940,desktop,main/posts/tags,
sess_4978,user_894,2024-10-19T06:58:16,2024-10-19T07:56:34,3498,mobile,tag/list/main,
sess_4979,user_309,2025-04-19T21:43:31,2025-04-20T00:39:11,10540,mobile,search/main,
sess_4980,user_831,2024-08-10T09:06:32,2024-08-10T09:49:38,2586,desktop,wp-content,google
sess_4981,user_343,2024-11-03T05:26:29,2024-11-03T08:00:19,9230,mobile,main/tags,
sess_4982,user_385,2025-01-03T06:33:44,2025-01-03T07:31:38,3474,mobile,category,email
sess_4983,user_982,2025-04-17T17:31:27,2025-04-17T17:55:45,1458,mobile,posts,
sess_4984,user_843,2024-02-01T13:35:48,2024-02-01T15:25:50,6602,mobile,category/posts/search,email
sess_4985,user_60,2024-06-27T18:44:53,2024-06-27T20:27:25,6152,mobile,tag,google
sess_4986,user_63,2024-10-31T09:29:12,2024-10-31T10:03:28,2056,mobile,posts/posts,
sess_4987,user_69,2025-01-21T02:02:17,2025-01-21T03:01:42,3565,tablet,wp-content/blog/wp-content,organic
sess_4988,user_867,2024-07-01T23:41:59,2024-07-02T01:37:55,6956,mobile,list/posts,organic
sess_4989,user_167,2024-09-03T21:44:48,2024-09-04T00:28:30,9822,mobile,main/wp-content/app,email
sess_4990,user_174,2024-07-03T17:54:39,2024-07-03T19:25:44,5465,mobile,category/wp-content,organic
sess_4991,user_778,2025-06-17T01:10:24,2025-06-17T01:11:12,48,mobile,tag/app/tags,email
sess_4992,user_80,2024-11-17T00:36:14,2024-11-17T02:54:00,8266,mobile,categories/blog/category,
sess_4993,user_378,2024-02-01T11:03:02,2024-02-01T13:28:04,8702,mobile,main,fb_ads
sess_4994,user_381,2025-06-06T10:27:29,2025-06-06T11:24:12,3403,mobile,wp-content/explore,email
sess_4995,user_760,2024-02-21T01:50:24,2024-02-21T02:45:26,3302,mobile,category/search/explore,google
sess_4996,user_665,2024-08-30T08:17:20,2024-08-30T09:38:24,4864,mobile,list/main/tag,fb_ads
sess_4997,user_58,2025-06-04T22:29:17,2025-06-04T23:32:48,3811,tablet,tags/tag/main,organic
sess_4998,user_771,2024-10-09T14:34:00,2024-10-09T16:04:32,5432,mobile,tag/wp-content,google
sess_4999,user_257,2025-03-20T06:30:43,2025-03-20T09:02:54,9131,mobile,main/blog/main,organic
sess_5000,user_256,2024-06-16T14:13:19,2024-06-16T17:04:06,10247,mobile,main/categories,google
sess_5001,user_658,2024-05-31T14:10:13,2024-05-31T14:47:20,2227,mobile,tags/tags/posts,organic
sess_5002,user_479,2025-06-14T01:23:37,2025-06-14T04:02:56,9559,desktop,explore/app,email
sess_5003,user_847,2024-11-01T05:59:11,2024-11-01T06:18:59,1188,desktop,search/app,organic
sess_5004,user_629,2024-05-15T02:28:44,2024-05-15T02:31:38,174,desktop,wp-content,
sess_5005,user_412,2024-08-08T16:35:38,2024-08-08T18:36:47,7269,desktop,tag/wp-content/explore,google
sess_5006,user_304,2024-07-31T08:59:57,2024-07-31T09:55:01,3304,desktop,main,organic
sess_5007,user_18,2024-12-21T12:26:17,2024-12-21T15:20:17,10440,mobile,category/tag/categories,fb_ads
sess_5008,user_948,2025-03-18T03:27:03,2025-03-18T05:17:36,6633,mobile,category,email
sess_5009,user_316,2024-09-16T16:46:17,2024-09-16T17:21:57,2140,tablet,wp-content,fb_ads
sess_5010,user_952,2024-06-10T07:16:48,2024-06-10T09:51:45,9297,mobile,explore/explore,organic
sess_5011,user_361,2024-11-03T01:51:48,2024-11-03T02:19:03,1635,mobile,app/app/search,
sess_5012,user_571,2024-02-06T05:18:03,2024-02-06T08:12:36,10473,mobile,list,
sess_5013,user_669,2025-09-22T08:25:48,2025-09-22T10:53:53,8885,mobile,explore/search/wp-content,organic
sess_5014,user_171,2024-09-06T11:01:49,2024-09-06T12:41:58,6009,mobile,category/blog/category,
sess_5015,user_18,2024-05-03T08:53:30,2024-05-03T11:16:52,8602,tablet,explore,
sess_5016,user_84,2024-06-09T09:13:03,2024-06-09T09:34:39,1296,mobile,categories/main,fb_ads
sess_5017,user_445,2025-06-13T12:25:41,2025-06-13T12:35:35,594,mobile,app/category,organic
sess_5018,user_645,2024-11-05T18:24:23,2024-11-05T18:26:19,116,mobile,main/wp-content/search,email
sess_5019,user_801,2024-04-22T03:18:28,2024-04-22T05:36:02,8254,tablet,blog/tags/tag,email
sess_5020,user_335,2025-03-21T03:41:16,2025-03-21T04:06:25,1509,desktop,explore,fb_ads
sess_5021,user_704,2025-04-17T17:12:58,2025-04-17T20:06:16,10398,mobile,posts,fb_ads
sess_5022,user_44,2024-11-17T12:06:07,2024-11-17T13:57:40,6693,mobile,main,
sess_5023,user_135,2024-03-22T23:42:53,2024-03-23T01:58:47,8154,mobile,wp-content/main,google
sess_5024,user_369,2024-04-03T04:40:09,2024-04-03T06:30:35,6626,desktop,tag/explore,fb_ads
sess_5025,user_673,2024-02-27T14:52:52,2024-02-27T17:29:04,9372,mobile,app/wp-content/search,
sess_5026,user_396,2024-05-28T17:34:15,2024-05-28T19:12:41,5906,mobile,category/wp-content,google
sess_5027,user_116,2025-01-21T04:21:22,2025-01-21T06:06:51,6329,desktop,tag,organic
sess_5028,user_849,2024-11-18T08:53:14,2024-11-18T11:45:05,10311,mobile,search/app/categories,organic
sess_5029,user_94,2024-11-13T23:03:24,2024-11-14T00:10:35,4031,mobile,posts/categories/category,fb_ads
sess_5030,user_837,2025-05-22T00:47:33,2025-05-22T01:01:10,817,desktop,main/tags/tag,email
sess_5031,user_200,2024-07-15T03:20:34,2024-07-15T05:53:18,9164,mobile,category,
sess_5032,user_153,2024-03-28T09:37:53,2024-03-28T09:55:14,1041,mobile,explore,email
sess_5033,user_601,2024-11-28T17:48:24,2024-11-28T19:07:46,4762,desktop,app,fb_ads
sess_5034,user_750,2024-05-01T23:10:28,2024-05-02T01:36:33,8765,desktop,list,
sess_5035,user_559,2024-08-08T03:01:45,2024-08-08T03:51:48,3003,tablet,app/tags/categories,
sess_5036,user_415,2024-09-22T07:21:23,2024-09-22T09:48:54,8851,mobile,posts,
sess_5037,user_737,2024-09-17T12:24:15,2024-09-17T14:38:49,8074,mobile,search/blog/categories,fb_ads
sess_5038,user_822,2025-04-13T03:30:15,2025-04-13T05:52:17,8522,mobile,posts/categories/app,google
sess_5039,user_91,2024-10-27T21:54:54,2024-10-28T00:34:12,9558,mobile,tags/wp-content,fb_ads
sess_5040,user_810,2024-12-12T01:25:31,2024-12-12T02:56:46,5475,mobile,main/categories,google
sess_5041,user_33,2024-06-22T08:45:22,2024-06-22T10:45:55,7233,mobile,main,
sess_5042,user_1000,2024-11-21T00:27:37,2024-11-21T02:00:35,5578,mobile,list/search/category,fb_ads
sess_5043,user_438,2024-01-28T04:26:06,2024-01-28T07:23:40,10654,mobile,list/list,fb_ads
sess_5044,user_9,2025-09-07T13:44:31,2025-09-07T13:54:14,583,mobile,tag,fb_ads
sess_5045,user_387,2024-11-14T04:33:08,2024-11-14T05:27:34,3266,mobile,wp-content/list/tags,organic
sess_5046,user_364,2025-02-26T19:53:24,2025-02-26T20:56:54,3810,mobile,posts,organic
sess_5047,user_992,2024-11-16T17:30:02,2024-11-16T20:19:36,10174,mobile,categories/posts,email
sess_5048,user_273,2024-06-03T04:03:21,2024-06-03T05:02:02,3521,mobile,wp-content/category,google
sess_5049,user_947,2025-05-16T03:10:03,2025-05-16T04:20:18,4215,mobile,category,fb_ads
sess_5050,user_375,2025-02-17T12:20:53,2025-02-17T15:09:19,10106,desktop,categories,google
sess_5051,user_861,2024-04-05T01:28:07,2024-04-05T03:36:44,7717,mobile,wp-content/search,organic
sess_5052,user_698,2024-05-14T02:11:31,2024-05-14T03:32:23,4852,desktop,list,email
sess_5053,user_961,2024-12-02T21:15:47,2024-12-02T21:37:51,1324,desktop,tags/main/tag,fb_ads
sess_5054,user_503,2024-01-05T03:04:43,2024-01-05T04:33:39,5336,mobile,app/tag,organic
sess_5055,user_524,2025-02-19T09:20:26,2025-02-19T11:18:03,7057,mobile,main/category,email
sess_5056,user_503,2024-10-20T10:44:21,2024-10-20T12:27:29,6188,mobile,posts,google
